ID,GEO_REFERENCIA,DATA_NASCIMENTO,PROFISSAO,GENERO,ESTADO_CIVIL,VALOR_01,VALOR_02,VALOR_03,VALOR_04,PERFIL
222,13,3/22/93,ESTUDANTE,F,SOLTEIRO(A),342.86,2728.57,0.00,23.14,A
223,311,2/8/89,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1285.71,0.00,0.00,7142.86,A
224,40,3/10/81,MÉDICO,M,SOLTEIRO(A),7428.57,92857.14,0.00,14285.71,A
225,906,1/25/82,SERVIDOR PÚBLICO ESTADUAL,F,SOLTEIRO(A),2857.14,4857.14,0.00,728.33,A
226,320,11/4/80,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,11428.57,A
227,490,11/13/86,EMPRESÁRIO,M,SOLTEIRO(A),8571.43,114285.71,0.00,0.00,B
228,743,1/7/87,ADMINISTRADOR,F,SOLTEIRO(A),457.14,0.00,0.00,0.00,A
229,291,10/24/83,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),667.14,1142.86,428.57,0.00,B
230,506,6/23/86,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2142.86,0.00,0.00,11428.57,A
231,227,7/7/82,ENGENHEIRO,M,SOLTEIRO(A),7142.86,64443.88,1977.14,5416.86,C
232,58,7/5/95,PUBLICITÁRIO,F,SOLTEIRO(A),604.00,0.00,0.00,0.00,A
233,93,8/26/77,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,A
234,95,9/11/86,ADMINISTRADOR,M,SOLTEIRO(A),1714.29,0.00,0.00,0.00,A
235,759,7/3/94,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
236,998,2/21/81,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,71428.57,0.00,0.00,A
237,186,11/19/92,ADMINISTRADOR,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
238,46,1/15/90,ENGENHEIRO,M,SOLTEIRO(A),2188.29,21428.57,0.00,2857.14,B
239,289,10/29/91,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),2571.43,12276.08,0.00,5714.29,B
240,384,8/4/94,AUTÔNOMO,M,SOLTEIRO(A),4285.71,0.00,0.00,2000.00,A
241,42,6/16/91,PUBLICITÁRIO,F,SOLTEIRO(A),971.43,11019.36,0.00,1428.57,A
242,719,10/20/82,ARQUITETO,F,UNIAO ESTAVEL,2571.43,0.00,0.00,0.00,A
243,242,5/17/73,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),14285.71,0.00,0.00,0.00,A
244,31,9/12/92,ADMINISTRADOR,M,SOLTEIRO(A),2485.71,0.00,0.00,0.00,D
245,881,6/26/72,ODONTÓLOGO E DENTISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,5422.00,57142.86,B
246,908,1/22/76,ADVOGADO,M,SOLTEIRO(A),1714.29,0.00,4235.61,1896.23,A
247,719,10/29/83,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4391.61,177.74,0.00,288.53,A
248,660,11/19/80,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,5714.29,0.00,0.00,B
249,302,7/22/90,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1285.71,0.00,0.00,0.00,B
250,759,5/13/87,AUTÔNOMO,M,SOLTEIRO(A),742.86,0.00,0.00,0.00,A
251,290,7/9/91,ESTUDANTE,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,B
252,719,3/31/80,ESTUDANTE,M,SOLTEIRO(A),285.71,5319.13,0.00,0.00,D
253,122,12/26/78,ANALISTA DE SISTEMAS,M,DIVORCIADO(A),4285.71,20000.00,14285.71,14285.71,A
254,672,8/1/95,ADMINISTRADOR,M,SOLTEIRO(A),308.57,0.00,0.00,0.00,A
255,41,2/25/87,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),5428.57,99954.66,24650.86,15714.29,B
256,413,2/15/85,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1000.00,0.00,0.00,0.00,C
257,255,5/23/89,MILITAR EM GERAL,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
258,215,2/2/85,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1142.86,0.00,0.00,0.00,B
259,224,2/26/45,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,77091.16,0.00,1924.74,A
260,30,12/19/82,ESTUDANTE,M,SOLTEIRO(A),1385.71,0.00,0.00,0.00,A
261,722,1/10/83,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),2563.46,20766.96,10280.29,113560.27,B
262,288,5/31/65,ESTUDANTE,F,CASADO(A) COM BRASILEIRO(A) NATO(A),3714.29,100000.00,0.00,3659.37,A
263,33,7/2/78,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,200000.00,0.00,0.00,A
264,770,9/4/84,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,0.00,0.00,0.00,A
265,864,2/18/87,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,22857.14,0.00,2857.14,B
266,63,3/26/91,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,SOLTEIRO(A),520.46,0.00,0.00,0.00,A
267,303,12/14/89,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),771.43,0.00,0.00,0.00,A
268,56,12/5/78,ENGENHEIRO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,28571.43,0.00,2857.14,A
269,307,9/28/89,ADVOGADO,F,SOLTEIRO(A),736.75,0.00,0.00,0.00,A
270,48,7/20/89,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
271,668,7/4/88,ENGENHEIRO,M,SOLTEIRO(A),1428.57,7142.86,0.00,0.00,B
272,35,8/26/88,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),857.14,857.14,228.57,142.86,A
273,510,1/7/69,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,0.00,0.00,0.00,A
274,364,5/14/84,ESTUDANTE,F,SOLTEIRO(A),571.43,5142.86,0.00,11418.73,A
275,365,8/29/91,ESTUDANTE,F,SOLTEIRO(A),205.71,0.00,0.00,85.71,A
276,608,1/10/84,DIRETOR DE EMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),657.14,5296.19,0.00,425.75,A
277,53,6/1/82,FARMACÊUTICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,0.00,B
278,608,12/5/83,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2489.04,28571.43,571.43,857.14,A
279,50,1/13/86,PUBLICITÁRIO,M,SOLTEIRO(A),3142.86,0.00,0.00,0.00,A
280,222,5/9/49,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,57142.86,0.00,11428.57,A
281,601,3/21/79,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,2000.00,857.14,3428.57,A
282,202,2/14/89,ENGENHEIRO,M,SOLTEIRO(A),2800.00,0.00,0.00,0.00,A
283,226,1/13/86,ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,M,CASADO(A) COM ESTRANGEIRO(A),71428.57,611594.37,0.00,144293.82,B
284,719,6/26/75,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3428.57,3428.57,0.00,571.43,A
285,699,3/26/80,SERVIDOR PÚBLICO FEDERAL,M,DIVORCIADO(A),1857.14,0.00,0.00,0.00,A
286,99,9/16/76,PUBLICITÁRIO,M,SOLTEIRO(A),657.14,0.00,0.00,0.00,A
287,54,11/22/54,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),9142.86,710935.43,0.00,285715.01,A
288,881,8/15/80,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,1428.57,1428.57,571.43,A
289,20,9/19/81,ANALISTA DE SISTEMAS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,36192.43,0.00,3827.49,B
290,180,3/2/81,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,UNIAO ESTAVEL,1000.00,42.86,0.00,57.14,B
291,303,4/23/91,ESTUDANTE,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,B
292,82,10/20/88,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,0.00,A
293,357,4/7/98,ESTUDANTE,M,SOLTEIRO(A),200.00,0.00,0.00,0.00,A
294,21,9/11/93,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),771.43,0.00,0.00,0.00,A
295,64,7/2/84,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1081.83,0.00,0.00,0.00,A
296,805,3/1/73,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3142.86,0.29,0.29,4285.71,A
297,45,10/11/76,ADMINISTRADOR,F,CASADO(A) COM ESTRANGEIRO(A),1722.31,1112.37,0.00,670.71,A
298,47,11/14/71,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),385.71,5712.99,0.00,1439.15,A
299,290,10/10/74,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),2542.86,0.00,6562.29,68571.43,B
300,32,6/3/82,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),2285.71,0.00,0.00,4285.71,A
301,708,5/12/86,SERVIDOR PÚBLICO FEDERAL,F,SOLTEIRO(A),4285.71,16718.97,11312.91,4486.50,A
302,12,4/17/89,ADMINISTRADOR,M,SOLTEIRO(A),3428.57,0.00,0.00,0.00,A
303,725,10/26/84,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),2800.00,0.00,0.00,0.00,B
304,792,1/10/92,AUTÔNOMO,M,UNIAO ESTAVEL,428.57,0.00,0.00,0.00,C
305,85,6/9/87,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE PASSAGEIROS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,11428.57,0.00,0.00,A
306,242,2/22/86,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),925.71,49.06,0.00,0.00,A
307,265,8/24/89,ENGENHEIRO,M,SOLTEIRO(A),2262.86,6857.14,0.00,0.00,B
308,71,10/3/93,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
309,140,12/2/89,TÉCNICO DE ELETRICIDADE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,0.00,A
310,280,8/25/76,ANALISTA DE SISTEMAS,M,UNIAO ESTAVEL,1514.29,0.00,0.00,0.00,A
311,134,5/16/74,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,2857.14,0.00,0.00,A
312,311,5/13/92,ESTUDANTE,F,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
313,279,8/8/73,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,0.00,0.00,0.00,A
314,360,1/6/83,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),400.00,0.00,0.00,0.00,A
315,556,3/27/78,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,SOLTEIRO(A),1774.31,3923.56,3827.54,10000.00,B
316,209,6/4/71,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),857.14,0.00,0.00,0.00,A
317,806,3/7/95,PUBLICITÁRIO,M,SOLTEIRO(A),457.14,0.00,0.00,0.00,A
318,33,12/8/49,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),F,CASADO(A) COM BRASILEIRO(A) NATO(A),443.78,6703.95,0.00,46341.81,A
319,975,9/3/75,PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL,M,UNIAO ESTAVEL,485.71,0.00,0.00,0.00,C
320,734,8/17/87,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2142.86,0.00,0.00,0.00,A
321,438,10/5/89,ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,F,SOLTEIRO(A),3422.86,37867.68,0.00,58729.25,B
322,40,1/18/80,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),3714.29,11142.86,0.00,0.00,B
323,311,6/3/41,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),F,VIUVO(A),2285.71,221428.57,0.00,7425.71,A
324,800,9/14/79,ODONTÓLOGO E DENTISTA,F,CASADO(A) COM BRASILEIRO(A) NATO(A),3942.86,202.86,0.00,0.00,A
325,47,1/31/91,ENGENHEIRO,M,SOLTEIRO(A),1999.99,0.00,0.00,0.00,A
326,242,2/25/96,EMPRESÁRIO,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
327,91,1/4/88,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,SOLTEIRO(A),1260.00,0.00,571.43,0.00,A
328,317,4/14/85,ADMINISTRADOR,F,SOLTEIRO(A),885.71,0.00,0.00,1428.57,A
329,13,1/31/90,ADMINISTRADOR,M,SOLTEIRO(A),1428.57,0.00,0.00,5514.29,A
330,280,9/25/75,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4457.14,27310.37,0.00,0.00,B
331,746,8/13/85,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,SOLTEIRO(A),628.57,0.00,0.00,0.00,D
332,67,9/11/84,ADMINISTRADOR,M,SOLTEIRO(A),1000.00,0.00,29376.90,11428.57,B
333,29,9/23/90,AUTÔNOMO,M,SOLTEIRO(A),857.14,4285.71,0.00,22857.14,A
334,881,9/26/83,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),622.86,0.00,0.00,0.00,A
335,90,9/18/81,ODONTÓLOGO E DENTISTA,M,SOLTEIRO(A),1000.00,12125.79,0.00,6.15,D
336,51,4/10/87,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),1228.57,0.00,0.00,0.00,A
337,719,12/25/89,BANCARIO E ECONOMIÁRIO,M,SOLTEIRO(A),1885.71,7142.86,7142.86,4285.71,B
338,375,6/11/77,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2428.57,10285.71,0.00,34285.71,A
339,230,10/14/90,CONTADOR,F,UNIAO ESTAVEL,1428.57,0.00,0.00,0.00,A
340,28,6/21/62,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,137142.86,3142.86,857.14,A
341,162,5/3/84,SECURITÁRIO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),714.29,0.00,0.00,571.43,A
342,45,8/6/87,PUBLICITÁRIO,M,SOLTEIRO(A),1514.57,8571.43,0.00,3024.96,A
343,227,8/13/85,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),3524.93,6571.43,9714.29,1142.86,A
344,205,11/10/82,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),2222.00,0.00,0.00,0.00,C
345,620,6/25/91,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),1000.00,19745.88,0.00,1428.57,B
346,68,3/30/52,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,12502.45,0.00,2992.62,B
347,534,6/27/95,ESTUDANTE,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,B
348,340,4/27/87,ESTUDANTE,M,SOLTEIRO(A),1028.57,0.00,0.00,0.00,B
349,32,12/15/74,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,1714.29,0.00,5714.29,A
350,12,5/14/71,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4571.43,5142.86,0.00,120000.00,B
351,58,5/22/91,ESTUDANTE,M,SOLTEIRO(A),371.43,0.00,0.00,0.00,A
352,180,7/31/85,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,SOLTEIRO(A),514.29,3388.45,0.00,0.00,A
353,262,4/8/83,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,0.00,0.00,0.00,A
354,394,9/3/81,MÉDICO,M,SOLTEIRO(A),5142.86,0.00,0.00,0.00,B
355,150,1/12/95,AUTÔNOMO,M,SOLTEIRO(A),385.71,17920.61,0.00,12064.50,A
356,580,9/27/88,ADVOGADO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1828.86,0.00,0.00,0.00,A
357,640,11/21/87,SERVIDOR PÚBLICO MUNICIPAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1171.43,0.00,0.00,0.00,A
358,961,10/21/80,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,B
359,235,9/16/89,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3428.57,0.00,0.00,0.00,A
360,130,2/23/51,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,0.00,0.00,0.00,A
361,330,11/16/78,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,1857.14,428.57,1000.00,A
362,99,7/26/89,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),828.57,0.00,0.00,0.00,A
363,47,2/19/74,TÉCNICO DE ELETRICIDADE,M,UNIAO ESTAVEL,857.14,0.00,0.00,0.00,B
364,706,5/23/85,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,20000.00,571.43,1428.57,A
365,120,3/28/69,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3142.86,0.00,1076.03,652.66,A
366,222,7/23/86,ENGENHEIRO,F,SOLTEIRO(A),4571.43,80000.00,0.00,0.00,A
367,818,8/18/82,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,0.00,0.00,3277.13,A
368,179,1/7/89,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,SOLTEIRO(A),847.05,0.00,0.00,0.00,A
369,161,10/3/89,ESTUDANTE,M,SOLTEIRO(A),85.71,0.00,0.00,0.00,C
370,570,9/8/57,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,M,DIVORCIADO(A),6520.30,238534.11,0.00,2137.69,A
371,955,4/15/86,ODONTÓLOGO E DENTISTA,F,SOLTEIRO(A),542.86,0.00,0.00,0.00,A
372,919,5/10/77,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1817.14,0.00,0.00,0.00,A
373,359,12/20/80,ELETRICISTA E ASSEMELHADOS,M,SOLTEIRO(A),213.71,0.00,0.00,0.00,A
374,749,11/27/92,AUTÔNOMO,F,SOLTEIRO(A),228.57,228.57,0.00,57.14,A
375,315,3/5/84,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,C
376,707,12/14/55,PSICÓLOGO,M,DIVORCIADO(A),2285.71,0.00,0.00,4285.71,A
377,130,6/5/89,ADMINISTRADOR,M,SOLTEIRO(A),1371.43,17936.46,0.00,2862.95,B
378,140,8/9/60,EMPRESÁRIO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),428.57,28.57,0.00,428.57,A
379,50,1/26/87,PSICÓLOGO,M,SOLTEIRO(A),771.43,0.00,0.00,0.00,A
380,58,9/5/97,ESTUDANTE,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
381,64,7/4/76,QUIMICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,142.86,A
382,317,5/30/84,PSICÓLOGO,F,SOLTEIRO(A),1142.86,0.00,0.00,0.00,C
383,110,1/16/80,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,0.00,A
384,135,6/20/84,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2142.86,0.00,0.00,5714.29,A
385,520,11/7/84,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM ESTRANGEIRO(A),742.86,285.71,285.71,285.71,A
386,143,9/25/82,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),857.14,0.00,0.00,0.00,A
387,310,5/5/85,ADMINISTRADOR,F,SOLTEIRO(A),628.57,0.00,0.00,0.00,A
388,70,2/15/89,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,2285.71,0.00,2285.71,B
389,97,4/4/84,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),714.29,17142.86,0.00,8571.43,B
390,283,1/13/88,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,571.43,0.00,B
391,303,1/24/83,ADVOGADO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,64285.71,571.43,16.29,A
392,914,3/7/77,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,0.00,0.00,0.00,A
393,226,10/24/82,DIRETOR DE EMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,27546.86,6212.38,142.86,B
394,308,8/16/84,AUTÔNOMO,M,SOLTEIRO(A),314.29,0.00,0.00,285.71,A
395,126,12/16/86,ESTUDANTE,M,SOLTEIRO(A),400.00,0.00,0.00,0.00,A
396,136,9/23/92,ESTUDANTE,F,SOLTEIRO(A),251.43,0.00,0.00,0.00,A
397,530,12/19/89,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),828.57,0.00,0.00,0.00,C
398,804,11/16/45,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,F,VIUVO(A),1404.86,0.00,0.00,0.00,A
399,311,5/10/81,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,0.00,0.00,0.00,A
400,870,1/4/73,ADVOGADO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1114.29,0.00,0.00,0.00,A
401,112,1/12/85,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
402,834,8/10/77,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),421.43,29.48,0.00,0.58,A
403,129,1/19/81,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5842.86,34285.71,4571.43,34285.71,A
404,31,2/22/86,PROPRIETARIO DE MICROEMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,17310.32,17142.86,70285.71,D
405,563,12/18/86,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),M,SOLTEIRO(A),571.43,1428.57,0.00,0.00,A
406,950,3/11/52,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),F,CASADO(A) COM BRASILEIRO(A) NATO(A),1053.71,0.00,0.00,14978.00,A
407,803,10/14/76,TÉCNICO DE ELETRICIDADE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,0.00,0.00,85.71,A
408,222,2/18/64,EMPRESÁRIO,M,DIVORCIADO(A),3371.43,7.23,771428.57,6901.32,B
409,47,10/5/65,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),11428.57,742857.14,85714.29,28571.43,B
410,67,3/18/61,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,171.43,B
411,42,7/7/69,PROPRIETARIO DE MICROEMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),428.57,30095.03,2653.71,8549.45,B
412,93,10/2/92,ESTUDANTE,F,SOLTEIRO(A),228.57,0.00,0.00,0.00,A
413,379,4/27/50,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),F,SOLTEIRO(A),285.71,0.29,0.29,0.29,A
414,70,4/25/85,PUBLICITÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2428.57,0.00,0.00,0.00,A
415,90,9/22/74,ENGENHEIRO,M,SOLTEIRO(A),5371.43,171428.57,0.00,0.00,A
416,640,3/5/83,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),1142.86,0.00,2857.14,3714.29,D
417,860,12/27/85,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
418,28,4/10/89,JORNALISTA,M,UNIAO ESTAVEL,857.14,5142.86,0.00,3140.00,A
419,49,1/23/94,VETERINÁRIO E ZOOTECNISTA,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
420,140,2/28/88,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),1193.09,4857.14,0.00,0.00,A
421,43,2/21/93,ESTUDANTE,M,SOLTEIRO(A),440.00,0.00,0.00,0.00,A
422,243,10/25/78,ADMINISTRADOR,M,SOLTEIRO(A),4571.43,114285.71,0.00,0.00,C
423,130,12/22/85,ADMINISTRADOR,M,SOLTEIRO(A),2285.71,0.00,0.00,7142.86,B
424,61,4/6/84,EMPRESÁRIO,M,UNIAO ESTAVEL,1428.57,0.00,0.00,0.00,A
425,272,9/23/88,TÉCNICO DE ELETRICIDADE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,571.43,0.00,B
426,870,9/6/87,CONTADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
427,217,9/17/89,TRABALHADOR DE CONSTRUÇÃO CIVIL,M,SOLTEIRO(A),600.00,0.00,0.00,0.00,A
428,703,1/2/89,ENGENHEIRO,M,SOLTEIRO(A),714.29,0.00,0.00,0.00,A
429,48,1/8/96,ECONOMISTA,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,D
430,370,5/8/83,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2114.29,0.00,0.00,28.57,A
431,54,4/8/91,PUBLICITÁRIO,M,SOLTEIRO(A),771.43,0.00,0.00,0.00,A
432,340,8/17/78,AUTÔNOMO,M,SOLTEIRO(A),2857.14,14285.71,20000.00,28571.43,A
433,61,7/9/90,TÉCNICO DE ELETRICIDADE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1342.86,0.00,0.00,0.00,A
434,31,11/20/86,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,0.00,0.00,0.00,A
435,46,6/15/91,ESTUDANTE,F,SOLTEIRO(A),200.29,954.03,0.00,1428.57,A
